result,anomaly_score,detect_confidence,unit_id,unit_type,serial,model,qrcode,region,site_num,visit_num,uar_link,photo_url,photo_description,completed_time
NOISE,,0.0377,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,Hoshizaki - Utah,5687,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80451/1225547712,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/1/QRS190513/field_233_photo.jpg,Leak Test Check (Line set connection points),2025-02-24 00:00:00
NOISE,,0.1152,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,Hoshizaki - Utah,5687,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80451/1225547712,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/1/QRS190513/field_153_photo.jpg,Water filtration show date on filter,2025-02-24 00:00:00
NOISE,,0.0774,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,Hoshizaki - Utah,5687,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80451/1225547712,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/1/QRS190513/field_376_photo.jpg,Does Ice Machine have Waterwise Filtration?,2025-02-24 00:00:00
NOISE,,0.1116,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,Hoshizaki - Utah,5687,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80451/1225547712,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/1/QRS190513/field_159_photo.jpg,Guage on water filter manifold,2025-02-24 00:00:00
NOISE,,0.1142,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,Hoshizaki - Utah,5687,1.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/80451/1225547712,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/1/QRS190513/field_169_photo.jpg?35298,Unit on,2025-02-24 00:00:00
NOISE,,0.6715,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_442_photo.jpg,No display screen,2025-08-18 00:00:00
NOISE,,0.0017,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_285_photo.jpg,Before Cleaning drop zone,2025-08-18 00:00:00
NOISE,,0.0356,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_313_photo.jpg,Before evap cleaning,2025-08-18 00:00:00
NOISE,,0.0205,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_314_photo.jpg,Before cleaning bin,2025-08-18 00:00:00
NOISE,,0.1525,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_17_photo.jpg,Before cleaning,2025-08-18 00:00:00
NOISE,,0.181,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_368_photo.jpg,Components in cleaning solution,2025-08-18 00:00:00
NOISE,,0.2294,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_4_photo.jpg,Drop Zone Wiped Down,2025-08-18 00:00:00
NOISE,,0.0615,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_45_photo.jpg,Evap. After Cleaning,2025-08-18 00:00:00
NOISE,,0.0531,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_44_photo.jpg,Empty Bin After Cleaning,2025-08-18 00:00:00
NOISE,,0.0315,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_219_photo.jpg?67868,Remote condenser,2025-08-18 00:00:00
NOISE,,0.358,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_19_photo.jpg?72756,Unit On,2025-08-18 00:00:00
NOISE,,0.079,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_46_photo.jpg?49769,No new ice,2025-08-18 00:00:00
NOISE,,0.0154,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/field_47_photo.jpg?92048,Secured Unit,2025-08-18 00:00:00
NOISE,,0.0069,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,2.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/86690/131974464,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/2/QRS190513/problemphotos/problem_photo_0.jpg?18653,Calcium stain on evaporator ,2025-08-18 00:00:00
NOISE,,0.6195,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_442_photo.jpg?15098,Last Error Code Log,2026-01-07 00:00:00
NOISE,,0.0292,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_285_photo.jpg?6562,Before Cleaning drop zone,2026-01-07 00:00:00
NOISE,,0.0257,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_313_photo.jpg,Before evap cleaning,2026-01-07 00:00:00
NOISE,,0.0043,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_314_photo.jpg?80779,Before cleaning bin,2026-01-07 00:00:00
NOISE,,0.0662,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_17_photo.jpg,Before cleaning,2026-01-07 00:00:00
NOISE,,0.1424,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_368_photo.jpg,Components in cleaning solution,2026-01-07 00:00:00
NOISE,,0.0067,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_4_photo.jpg?97948,Drop Zone Wiped Down,2026-01-07 00:00:00
NOISE,,0.019,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_45_photo.jpg,Evap. After Cleaning,2026-01-07 00:00:00
NOISE,,0.02,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_44_photo.jpg?43958,Empty Bin After Cleaning,2026-01-07 00:00:00
NOISE,,0.0239,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_388_photo.jpg?45216,Ice thickness probe position after adjustment,2026-01-07 00:00:00
NOISE,,0.7295,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_424_photo.jpg,Ice machine components Re-Assembled,2026-01-07 00:00:00
NOISE,,0.1782,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_219_photo.jpg?822,Remote condenser,2026-01-07 00:00:00
NOISE,,0.4364,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_446_photo.jpg?68795,Remote condenser,2026-01-07 00:00:00
NOISE,,0.0084,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_19_photo.jpg,Unit On,2026-01-07 00:00:00
NOISE,,0.0007,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_46_photo.jpg,New Ice DROP # 1,2026-01-07 00:00:00
NOISE,,0.0559,229703,Ice Machine,P20264d,Km-1900srjz3,QRS190513,LONGHORNSTEAKHOUSE,5687,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/89692/136542336,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5687/Visit/3/QRS190513/field_47_photo.jpg?67208,Secured Unit,2026-01-07 00:00:00
NOISE,,0.007,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88275/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/4/QRS216710/field_442_photo.jpg?16405,"Last Error Code Log, not applicable",2025-09-20 00:00:00
NOISE,,0.1171,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88275/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/4/QRS216710/field_285_photo.jpg?20779,Float boot with sediment,2025-09-20 00:00:00
NOISE,,0.0895,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88275/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/4/QRS216710/field_424_photo.jpg?72331,Lower curtains off on arrival,2025-09-20 00:00:00
NOISE,,0.1935,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88275/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/4/QRS216710/field_219_photo.jpg?46195,Replaced valve,2025-09-20 00:00:00
NOISE,,0.2318,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88275/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/4/QRS216710/field_18_photo.jpg?76242,Water pressure drops to zero,2025-09-20 00:00:00
NOISE,,0.1249,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88275/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/4/QRS216710/field_19_photo.jpg?47208,Unit On,2025-09-20 00:00:00
NOISE,,0.039,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,4.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/88275/134443584,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/4/QRS216710/problemphotos/problem_photo_0.jpg?9238,Unit short cycling ,2025-09-20 00:00:00
NOISE,,0.0519,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_442_photo.jpg?32777,"Last Error Code Log, not applicable",2025-09-20 00:00:00
NOISE,,0.0682,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_285_photo.jpg?41391,Before Cleaning drop zone,2025-09-20 00:00:00
NOISE,,0.0273,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_313_photo.jpg?77792,Before evap cleaning,2025-09-20 00:00:00
NOISE,,0.0006,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_314_photo.jpg?78519,Before cleaning bin,2025-09-20 00:00:00
NOISE,,0.0232,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_17_photo.jpg,Before cleaning,2025-09-20 00:00:00
NOISE,,0.2699,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_368_photo.jpg?87840,Components in cleaning solution,2025-09-20 00:00:00
NOISE,,0.0063,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_4_photo.jpg?61894,Drop Zone Wiped Down,2025-09-20 00:00:00
NOISE,,0.0413,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_45_photo.jpg?60768,Evap. After Cleaning,2025-09-20 00:00:00
NOISE,,0.0014,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_44_photo.jpg?25933,Empty Bin After Cleaning,2025-09-20 00:00:00
NOISE,,0.0204,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_282_photo.jpg?31461,Ice Machine Cleaned and Disassembled,2025-09-20 00:00:00
NOISE,,0.3132,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_388_photo.jpg?7847,Ice thickness probe position after adjustment,2025-09-20 00:00:00
NOISE,,0.0607,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_219_photo.jpg?88495,"Air filter rinsing, not applicable remote condenser",2025-09-20 00:00:00
NOISE,,0.3751,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_446_photo.jpg?21260,Self-Contained Condenser not applicable remote condenser,2025-09-20 00:00:00
NOISE,,0.2542,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_447_photo.jpg?95252,Self-Contained Condenser - not applicable remote condenser,2025-09-20 00:00:00
NOISE,,0.0105,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_19_photo.jpg?77172,Unit On,2025-09-20 00:00:00
NOISE,,0.0125,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/field_46_photo.jpg?66795,Not applicable,2025-09-20 00:00:00
NOISE,,0.2677,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,3.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/87026/132468288,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/3/QRS216710/problemphotos/problem_photo_0.jpg?21924,Unit starts and stops ,2025-09-20 00:00:00
NOISE,,0.0302,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90190/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/5/QRS216710/field_442_photo.jpg?18092,Last Error Code Log,2026-02-11 00:00:00
NOISE,,0.0007,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90190/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/5/QRS216710/field_285_photo.jpg,Before Cleaning drop zone,2026-02-11 00:00:00
NOISE,,0.0201,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90190/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/5/QRS216710/field_313_photo.jpg?55084,Before evap cleaning,2026-02-11 00:00:00
NOISE,,0.0047,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90190/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/5/QRS216710/field_314_photo.jpg,Before cleaning bin,2026-02-11 00:00:00
NOISE,,0.1679,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90190/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/5/QRS216710/field_17_photo.jpg?39352,Before cleaning,2026-02-11 00:00:00
NOISE,,0.0154,229749,Ice Machine,N10212K,KM-1900SRJZ3,QRS216710,LONGHORNSTEAKHOUSE,5680,5.0,https://filtrexone.filtrexservicegroup.com/oneTimeUAR/90190/137283072,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5680/Visit/5/QRS216710/field_368_photo.jpg?42069,Components in cleaning solution,2026-02-11 00:00:00
