result,quality_score,threshold,detect_confidence,qr_code,unit_history_link,brand,model,serial,unit_type,region,site_name,site_number,first_visit_date,first_visit_photo_url,photo_description,defect_type
NOISE,,0.4556,0.7123,QRS87628,https://filtrexone.filtrexservicegroup.com/unit/history/QRS87628,Hoshizaki,"""KM660MAJ""","""K13303G""",Ice Machine,FIVEGUYSTEXAS,,1192,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1192/Visit/3/QRS87628/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1899,QRS87631,https://filtrexone.filtrexservicegroup.com/unit/history/QRS87631,Hoshizaki,"""KM 650MAH""","""F04285J""",Ice Machine,FIVEGUYSTEXAS,,1192,2023-04-21,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1192/Visit/3/QRS87631/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1809,QRS160735,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160735,Hoshizaki,"""KM 608MAJ""","""H00616A""",Ice Machine,FIVEGUYSTEXAS,,4037,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4037/Visit/3/QRS160735/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1722,QRS160736,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160736,Hoshizaki,"""KM 660MAJ""","""HCC48CK""",Ice Machine,FIVEGUYSTEXAS,,4037,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4037/Visit/3/QRS160736/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1279,QRS160737,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160737,Hoshizaki,"""KM660MAJ""","""M063306""",Ice Machine,FIVEGUYSTEXAS,,1037,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1037/Visit/3/QRS160737/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4107,QRS160738,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160738,Hoshizaki,"""KM 660MAJ""","""MD6267D""",Ice Machine,FIVEGUYSTEXAS,,1037,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1037/Visit/3/QRS160738/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0127,QRS160739,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160739,Hoshizaki,"""KMD 700A2H""","""U11148L""",Ice Machine,FIVEGUYSTEXAS,,1037,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1037/Visit/3/QRS160739/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.363,QRS160795,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160795,Hoshizaki,"""KM 660MAJ""","""M17425G""",Ice Machine,FIVEGUYSTEXAS,,1012,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1012/Visit/3/QRS160795/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2351,QRS160796,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160796,Hoshizaki,"""KM 660MAJ""","""M17422G""",Ice Machine,FIVEGUYSTEXAS,,1012,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1012/Visit/3/QRS160796/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.8122,QRS160802,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160802,Hoshizaki,"""KM 660MAJ""","""M06122B""",Ice Machine,FIVEGUYSTEXAS,,1012,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1012/Visit/3/QRS160802/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0838,QRS160817,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160817,Hoshizaki,"""0KM 650MAH""","""G45060""",Ice Machine,FIVEGUYSTEXAS,,675,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/675/Visit/3/QRS160817/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.0657,QRS160818,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160818,Hoshizaki,"""KM 650MAH""","""G05136D""",Ice Machine,FIVEGUYSTEXAS,,675,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/675/Visit/3/QRS160818/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2471,QRS160821,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160821,Hoshizaki,"""KM 30MAH""","""G05037G""",Ice Machine,FIVEGUYSTEXAS,,675,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/675/Visit/3/QRS160821/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3495,QRS184165,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184165,Hoshizaki,"""KM 350MAJ""","""J02037C""",Ice Machine,FIVEGUYSTEXAS,,4037,2023-04-27,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4037/Visit/3/QRS184165/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2081,QRS184219,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184219,Hoshizaki,"""KM 660MAJ""","""M27883K""",Ice Machine,FIVEGUYSTEXAS,,1053,2023-04-28,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1053/Visit/3/QRS184219/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1265,QRS184220,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184220,Hoshizaki,"""KM 660MAJ""","""M27887K""",Ice Machine,FIVEGUYSTEXAS,,1053,2023-04-28,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1053/Visit/3/QRS184220/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2811,QRS184248,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184248,Hoshizaki,"""KM 340MAH""","""G04928C""",Ice Machine,FIVEGUYSTEXAS,,685,2023-04-28,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/685/Visit/3/QRS184248/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3935,QRS184251,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184251,Hoshizaki,"""KM650MAH""","""G04795A""",Ice Machine,FIVEGUYSTEXAS,,685,2023-04-28,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/685/Visit/3/QRS184251/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1038,QRS184252,https://filtrexone.filtrexservicegroup.com/unit/history/QRS184252,Hoshizaki,"""KM650MAH""","""G04754A""",Ice Machine,FIVEGUYSTEXAS,,685,2023-04-28,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/685/Visit/3/QRS184252/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.546,QRS154315,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154315,Hoshizaki,"""KM 660MAJ""","""M06806F""",Ice Machine,FIVEGUYSTEXAS,,1130,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1130/Visit/4/QRS154315/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2711,QRS154320,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154320,Hoshizaki,"""KM 660MAJ""","""M17001G""",Ice Machine,FIVEGUYSTEXAS,,1130,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1130/Visit/4/QRS154320/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2008,QRS154345,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154345,Hoshizaki,"""KM 320MAH""","""C14773F""",Ice Machine,FIVEGUYSTEXAS,,1130,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1130/Visit/4/QRS154345/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.6868,QRS162002,https://filtrexone.filtrexservicegroup.com/unit/history/QRS162002,Hoshizaki,KM320MAH,C14808F,Ice Machine,FIVEGUYSTEXAS,,1286,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1286/Visit/4/QRS162002/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1858,QRS80615,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80615,Hoshizaki,"""KM 650MAH""","""C19529K""",Ice Machine,FIVEGUYSTEXAS,,1286,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1286/Visit/4/QRS80615/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.068,QRS80616,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80616,Hoshizaki,"""KM 650MAH""","""C19542K""",Ice Machine,FIVEGUYSTEXAS,,1286,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1286/Visit/4/QRS80616/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2983,QRS80627,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80627,Hoshizaki,"""KM 660MAJ""","""M06368D""",Ice Machine,FIVEGUYSTEXAS,,1550,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1550/Visit/4/QRS80627/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7232,QRS80628,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80628,Hoshizaki,"""KM 660MAJ""","""M06359D""",Ice Machine,FIVEGUYSTEXAS,,1550,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1550/Visit/4/QRS80628/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.5367,QRS80933,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80933,Hoshizaki,KM320MAH,C15388J,Ice Machine,FIVEGUYSTEXAS,,1550,2023-05-10,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1550/Visit/4/QRS80933/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1617,QRS80547,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80547,Hoshizaki,"""KM 650MAH""","""E02307F""",Ice Machine,FIVEGUYSTEXAS,,632,2023-05-11,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/632/Visit/4/QRS80547/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1797,QRS80549,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80549,Hoshizaki,"""KM 650MAH""","""E02491G""",Ice Machine,FIVEGUYSTEXAS,,632,2023-05-11,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/632/Visit/4/QRS80549/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3028,QRS80552,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80552,Hoshizaki,"""KM 320MAH""","""E08789C""",Ice Machine,FIVEGUYSTEXAS,,632,2023-05-11,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/632/Visit/4/QRS80552/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.29,QRS154203,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154203,Hoshizaki,"""KM 650MAH""","""C19048E""",Ice Machine,FIVEGUYSTEXAS,,1211,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1211/Visit/4/QRS154203/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.1162,QRS154204,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154204,Hoshizaki,"""KM 650MAH""","""C19213G""",Ice Machine,FIVEGUYSTEXAS,,1211,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1211/Visit/4/QRS154204/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2941,QRS80395,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80395,Hoshizaki,"""KM 650MAH""","""C19389J""",Ice Machine,FIVEGUYSTEXAS,,1182,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1182/Visit/4/QRS80395/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2428,QRS80403,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80403,Hoshizaki,"""KM 650MAH""","""C19069E""",Ice Machine,FIVEGUYSTEXAS,,1182,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1182/Visit/4/QRS80403/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3763,QRS80943,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80943,Hoshizaki,KM 660MAJ,28236L,Ice Machine,FIVEGUYSTEXAS,,1118,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1118/Visit/4/QRS80943/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.3388,QRS80944,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80944,Hoshizaki,KM 660MAJ,M28243L,Ice Machine,FIVEGUYSTEXAS,,1118,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1118/Visit/4/QRS80944/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.7657,QRS154308,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154308,Hoshizaki,"""KM 350MAJ""","""J01628A""",Ice Machine,FIVEGUYSTEXAS,,1020,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1020/Visit/4/QRS154308/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.2462,QRS154347,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154347,Hoshizaki,"""KM 650MAJ""","""H11008D""",Ice Machine,FIVEGUYSTEXAS,,4003,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4003/Visit/4/QRS154347/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.4067,QRS154356,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154356,Hoshizaki,"""KM 650MAJ""","""H11014D""",Ice Machine,FIVEGUYSTEXAS,,4003,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4003/Visit/4/QRS154356/field_4_photo.jpg,drop zone wiped down,
NOISE,,0.4556,0.335,QRS154380,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154380,Hoshizaki,"""KM 340MAJ""","""H12700G""",Ice Machine,FIVEGUYSTEXAS,,4003,2023-05-13,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4003/Visit/4/QRS154380/field_4_photo.jpg,drop zone wiped down,
